id_inmueble,link_inmueble,link_inmueble_siguiente,titulo,localizacion,municipio,precio,precio_bajada,metros_cuadrados,habitaciones,baños,consumo_energia,emisiones_energia,descripcion,breadcrumb,fotos_total,ref_catastral,edificabilidad_m2techo,parcela_m2,parcela_min_m2,fachada_min_m,altura_max_m,sector_urbanistico,anunciante,zona,fecha_inclusion
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/santa-rosa/187571596/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/santa-rosa/187571596/d,,"Piso en venta en Murillo, Santa Rosa",Alcoy / Alcoi,Alcoy / Alcoi,68000,,92,4,3,Etiqueta de calificación energética: Exento,Etiqueta de calificación energética: Exento,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Excelente oportunidad de adquirir en propiedad esta vivienda ubicada en Alcoy. Es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Esta espaciosa vivienda cuenta con un luminoso salón-comedor perfecto para disfrutar de momentos en familia y reuniones con amigos. Decorado con gusto y con materiales de alta calidad, ofreciendo una experiencia de vida inmejorable. Situado en una zona residencial tranquila, disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés. El entorno es principalmente residencial, con muchos edificios de apartamentos y algunas tiendas y servicios locales. También hay algunas escuelas y espacios verdes cercanos. Además, hay varios lugares de interés turístico y cultural a poca distancia Esta es tu oportunidad de convertir esta vivienda en tu hogar ideal o en una inversión rentable en el mercado inmobiliario. No dudes en ponerte en contacto con nosotros. Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin.com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,3,,,,,,,,Hipoges,Santa Rosa,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-amueblado/187474516/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-amueblado/187474516/d,,"Piso en venta en Carrer Na Saurina D'entença, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,49000,,50,3,1,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"**Piso en Venta en el Corazón de Alcoy** ¡Descubre tu nuevo hogar en una de las arterias principales de Alcoy! Este encantador piso de se encuentra rodeado de todos los servicios necesarios, desde supermercados hasta cafeterías, lo que te permitirá disfrutar de la comodidad de tener todo al alcance de la mano. La excelente comunicación por transporte público hace que moverte por la ciudad sea un verdadero placer. Al entrar, te sorprenderá el luminoso salón comedor, que cuenta con salida a un balcón donde podrás relajarte y disfrutar de vistas despejadas, sin edificios cercanos que interrumpan tu tranquilidad. La cocina, aunque pequeña, es igualmente luminosa y ofrece la posibilidad de abrirse al salón, creando un espacio más amplio y acogedor. Este piso cuenta con tres habitaciones, una de ellas doble y con abundante luz natural. El baño ha sido recientemente reformado y dispone de un práctico plato de ducha. Además, incluye armarios empotrados y un trastero para maximizar el espacio de almacenamiento. En la inmobiliaria Núcleo Alcoy te acompañamos de principio a fin en tu búsqueda. Nos situamos en la Avda. Alameda Camilo Sesto 64. Alcoy. Ven a conocernos en nuestro amplio horario comercial: de lunes a viernes de 9:30h a 14:00h y de 16:30h a 20:00h y sábados de 10:00h a 14:00h. _________________________ Núcleo gestiones inmobiliarias; Somos 25 oficinas y mas de 80 asesores inmobiliarios a su disposición. Oficinas en Alicante, Sant Joan d´Alacant y Torrevieja. Además de oficinas en Valencia, Sevilla y Zaragoza. Realizamos valoraciones gratuitas. Les garantizamos el mejor servicio. * cámara de realidad virtual * promoción premium en los mejores portales inmobiliarios * revista inmobiliaria bimensual con tirada de 15.000 copias. * departamento de intermediación financiera. Hasta el 100% de la hipoteca. * base de datos de compradores compartida por las 5 oficinas y filtrada según afinidad. * profesionalidad, compromiso y experiencia.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,19,,,,,,,,Núcleo Alcoy,Eixample,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187463085/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187463085/d,,"Piso en venta en La Sardina, 24, -1, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,15000,,140,1,1,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Descubre esta propiedad en la Comunitat Valenciana, Alicante, ideal para quienes buscan un proyecto de renovación. Con un precio atractivo de 15,000€, esta vivienda de 140m² ofrece un sinfín de posibilidades para crear el hogar de tus sueños o una rentable inversión. La propiedad cuenta con una habitación espaciosa y un baño, ofreciendo un lienzo en blanco para personalizar a tu gusto. Su amplia superficie permite la creación de un diseño moderno y funcional, adaptándose a tus necesidades y estilo de vida. Ubicada en una zona con gran potencial de crecimiento, disfrutarás de la cercanía a servicios, comercios y la belleza de la costa alicantina. No dejes pasar esta oportunidad única; contáctanos hoy para más información y comienza tu aventura de renovación en Alicante.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,1,,,,,,,,Century 21 Plaza,Centre - Zona Alta,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-terraza-trastero-patio-amueblado/187468588/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-terraza-trastero-patio-amueblado/187468588/d,,"Piso en venta en Carrer Indústria, 11, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,150000,,176,4,2,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Se alquila piso en zona centro, 3 amplias habitaciones dobles con mucha luz natural y una más pequeña. Salón comedor y cocina a parte. Zona de lavadora y plancha. Balcones a la calle con mucha luz natural. Zona de trastero de 100 m2 con posibilidad de construir otro piso. Terraza de 40 m2. Todo muy bien conservado. También se alquila por habitaciones. 300 euros las habitaciones dobles y 150 la pequeña. Calefacción por radiadores en cada habitación. Solo dos vecinos",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,19,,,,,,,,,Centre - Zona Alta,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-terraza-trastero-patio-amueblado/187589552/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-terraza-trastero-patio-amueblado/187589552/d,,"Casa adosada en venta en Carrer Verge del Pilar, 12, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,250000,,200,4,3,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Vivienda unifamiliar de 3 plantas a 10 minutos del centro. Zona muy tranquila, con buenas vistas y con mucha luz natural. La vivienda se distribuye en: -Planta baja: Amplio salón con chimenea, aseo de servicio, cocina, dormitorio con armario empotrado y patio interior de unos 15m2. -Primera planta: 3 dormitorios, 2 baños completos y acceso a garaje independiente con acceso por la calle de l’ull del moro. -Segunda planta: Amplia buhardilla con altura, disponibilidad de cocina y lavadero, terraza de 25m2 con excelentes vistas.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,31,,,,,,,,,Centre - Zona Alta,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/187262777/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/187262777/d,,"Piso en venta en Carrer Azorín, 7, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,130000,,119,3,2,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Piso con fantásticas vistas a la montaña, situado a escasos metros de Santa Rosa. Está distribuido en: gran cocina-office con galería, amplio salón comedor situado junto a la cocina (posibilidad de unir) con balcón, 3 dormitorios con armarios empotrados, 2 baños completos (1 en suite). El piso se vende además con plaza de garaje y trastero. Vivienda en perfecto estado. CONTACTOS PREFERIBLEMENTE POR WASSAP.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,27,,,,,,,,kike,Eixample,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-amueblado/187438892/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-amueblado/187438892/d,,"Piso en venta en Carrer Sant Vicent Ferrer, 7, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,64875,,90,3,1,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"ATENCION: se escriturará reformado (baño y cocina) o descuento equivalente (7.875€) SOLO EN SEPTIEMBRE. Este piso es un lienzo en blanco, se trata de una propiedad parcialmente reformada en un edificio bien conservado con pocos vecinos. Es toda la planta, amanece por en la parte de atrás, donde se encuentra la habitación principal, que da directamente a una zona común, espaciosa, lo que otorga mucha luminosidad a toda la vivienda. La parte delantera da directamente a la calle y cuenta con 2 balconcitos en comedor y cocina, ésta es muy espaciosa por lo que se podría valorar convertir el comedor en una cuarta habitación. Las habitaciones individuales son a SEGUNDAS LUCES según normativa. El baño es grande y tiene un ventanal con vistas a la montaña, al ser la última planta y no tener vecinos en la misma, obtenemos mucha privacidad. También hay un espacio polivalente en el que colocar estanterías para facilitar almacenamiento adicional, por ejemplo. En la planta superior, existen 2 trasteros que son del piso, por lo que se podría valorar abrir los techos y obtener una vivienda a doble altura. Se aceptarían ofertas coherentes o acuerdos para la gestión del inmueble ya que se encuentra en una zona muy dinámica en cuanto a alquileres de temporada; estudiantes, profesores, profesionales sanitarios, trabajadores desplazados, etc. Se ha incrementado el precio en 1.425€ tras una semana publicado, en 1.425€ adicionales en su segunda semana y en 5.025€ esta última tercera semana, previo estudio tanto de la oferta existente en la zona como de la alta demanda registrada y los datos macro del precio de la vivienda que, previsiblemente seguirán creciendo lo que muy probablemente incremente el precio de este inmueble hasta en un 20% este semestre.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,11,,,,,,,,,Centre - Zona Alta,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-trastero-amueblado/187487605/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-trastero-amueblado/187487605/d,,Piso en venta en Centre - Zona Alta,Alcoy / Alcoi,Alcoy / Alcoi,130000,,81,2,1,Etiqueta de calificación energética: E Consumo energía: 145 kW h m² / año,Etiqueta de calificación energética: E Emisiones: 26 kg CO₂ m² / año,"¡Solo tienes que coger tus maletas y entrar a vivir! Hay viviendas que no solo se habitan, se disfrutan. Esta primera planta, mantenida con un mimo admirable, es una de ellas. Con 71 m² de vivienda, 25 m² de garaje, ofrece todo lo que uno necesita para vivir con comodidad: Dos dormitorios amplios, llenos de luz que regalan vistas panorámicas al imponente Barranc del Cint. El dormitorio principal tiene un armario empotrado, hecho a medida y forrado con carpintería. Un salón con gran ventanal. Todas las ventanas de la vivienda son de PVC oscilobatientes, con mosquiteras y vistas despejadas. Una cocina equipada con suelo porcelánico que combina practicidad y estilo. Un baño con estilo y funcional, cuidado al detalle. Además, el precio incluye plaza de garaje bien ubicada, en la que es fácil estacionar y un trastero de 4 m², porque el espacio también se valora. Se trata de una primera planta y los gastos de comunidad, incluyendo el garaje, son solamente 30€ . Cabe destacar la conservación de los materiales y el entorno: aquí todo está pensado para durar y disfrutarse. Un hogar ideal para quien busca tranquilidad, amplitud y la belleza natural de Alcoy enmarcada en cada ventana. [IW]",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,31,,,,,,,,Sofia Paños Servicios Inmobiliarios,Centre - Zona Alta,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-patio-amueblado-no-amueblado/187423044/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-patio-amueblado-no-amueblado/187423044/d,,"Piso en venta en Carrer Francesc Perera, 11, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,100000,23000,90,2,1,Etiqueta de calificación energética: A Consumo energía: 1 kW h m² / año,Etiqueta de calificación energética: A Emisiones: 1 kg CO₂ m² / año,"Vendo piso en Alcoy, Alicante. Muy buen estado de conservación. Estancias amplias, muy luminoso. Bajos en calle tranquila, hace esquina. Buenas calidades, parquet, aire acondicionado, carpintería blanca, climalit en todas las estancias. Sin muebles, precio amueblado distinto. Consultar. Particular.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,16,,,,,,,,,Eixample,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-terraza-trastero-ascensor/183158652/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-terraza-trastero-ascensor/183158652/d,,"Piso en venta en Carrer Xixona, 15, Santa Rosa",Alcoy / Alcoi,Alcoy / Alcoi,189000,,115,4,2,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,Se vende piso el Alcoy con reforma integral en plena alameda (se cierra la reforma en base a la demanda del comprador en base a una primera propuesta). Este piso cuenta con: • Cocina completa con península de diseño • 4 habitaciones • 2 baños completos • 1 Terraza • 1 Trastero • Zona de lavandería • Suelo madera AC5 o cerámica • Fontanería y electricidad nueva • Puerta se seguridad • Ventanas de PVC nuevas • 3º con ascensor • ITE pasada • Posibilidad de garaje (9.500€) Precio: 189.000€ Se ayuda a conseguir el 100% de la financiación (si se tiene más de dos años de antigüedad) No se admite alquiler con opción a compra pero si pago aplazado. Cualquier cosa contactad al,Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,16,,,,,,,,,Santa Rosa,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-ascensor-amueblado/187511650/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-ascensor-amueblado/187511650/d,,Piso en venta en Eixample,Alcoy / Alcoi,Alcoy / Alcoi,200000,,137,4,2,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Se vende amplio piso en el primer piso del edificio, con una superficie total de 137 m² distribuidos en 4 habitaciones dobles y 2 baños. Destaca su balcón muy amplio y su orientación este que lo hace soleado y luminoso. El inmueble cuenta con ascensor, calefacción, cocina, comedor, suelos de terrazo y vidrios dobles. Además, dispone de armarios empotrados, carpintería interior de roble, parking propio y se encuentra en buen estado de conservación. Situado en el Ensanche de Alcoi - Alcoy, entre los ríos Benissaidó y Uxola, este distrito residencial histórico ofrece un entorno privilegiado en las faldas del monte San Cristóbal, con acceso al Parque Natural de la Serra de Mariola. Una zona con historia, calles ordenadas y espacios verdes que lo convierten en un lugar de referencia en la ciudad.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,19,,,,,,,,INMOBILIARIA NORTE,Eixample,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/santa-rosa/187585768/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/santa-rosa/187585768/d,,"Piso en venta en Murillo, 13, -1, Santa Rosa",Alcoy / Alcoi,Alcoy / Alcoi,68000,,92,3,2,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Se vende vivienda actualmente ocupada en ALCOY No dispone de llaves y no es posible realizar visitas ni obtener reportaje interior. El estado de conservación es desconocido. Superficie aproximada según Catastro: 78m, ubicada en primera planta de un edificio. Operación orientada a inversores que busquen rentabilidad o reposicionamiento del activo. El comprador asume la situación posesoria, así como las gestiones necesarias para la desocupación y/o adecuación futura del inmueble. Condiciones de comercialización: Inmueble ocupado (sin entrega de posesión en la firma). Visitas no permitidas; información interior no verificable. Estado interior desconocido; venta como cuerpo cierto. Financiación: consultar con su entidad; algunas no financian activos ocupados. Gastos e impuestos no incluidos (IBI, comunidad, plusvalía, AJD, notaría, registro). Documentación a disposición del interesado (bajo demanda): Ficha catastral y referencia catastral. Nota simple/consultas registrales (si procede). Certificado de eficiencia energética (en trámite o aportado según caso). Información orientativa de IBI y comunidad (si se dispone de ella). Importante: La información publicada es orientativa y no vinculante, sujeta a errores u omisiones. Cualquier decisión de compra deberá basarse en la documentación disponible y en la capacidad del comprador para gestionar la situación posesoria. Contacto: Para ampliar información y recibir la documentación disponible, contacta con Daniel Esplá · Century 21 · 649061217 · danielespla@century21.es .",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,11,,,,,,,,Century 21 Plaza,Santa Rosa,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-ascensor/187476964/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-ascensor/187476964/d,,Piso en venta en Santa Rosa,Alcoy / Alcoi,Alcoy / Alcoi,140000,,156,5,2,Etiqueta de calificación energética: E Consumo energía: 164 kW h m² / año,Etiqueta de calificación energética: E Emisiones: 34 kg CO₂ m² / año,"Amplio piso con 5 dormitorios y 2 baños, en perfecto estado. Destacan la calidad de los acabados en puertas, radiadores y sanitarios, que refuerzan su excelente conservación. Con ascensor y un balcón al que se accede desde 3 habitaciones, detalle singular y muy atractivo. Situado en Santa Rosa, a poca distancia de la Universidad. Ha estado en rentabilidad por habitaciones, lo que lo convierte en una gran oportunidad de inversión o vivienda familiar. Luminoso, cómodo y listo para entrar a vivir. [IW]",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,25,,,,,,,,Sofia Paños Servicios Inmobiliarios,Santa Rosa,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-parking-jardin-terraza-patio-piscina/187488308/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-parking-jardin-terraza-patio-piscina/187488308/d,,Casa adosada en venta en Centre - Zona Alta,Alcoy / Alcoi,Alcoy / Alcoi,415000,,361,6,3,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Inmoparadise les ofrece ESPECTACULAR CHALET ADOSADO EN ALCOY Cuenta con 361m2 aproximadamente del año 2009 la contrucion que se distribuye en: Planta baja: Cuenta con una amplia entrada, baño completo con plato de ducha, UN dormitorio exterior que actualmente lo tiene como almacenaje, salon amplio y luminoso totlamente diafano que anteriormente estaba la cocina con acceso a una espectacular terrraza de unos 20 m2 con vistas totalmente despejadas. Subiendo por las escaleras de marmol a la planta superior con su entrada independiente nos encontramos con 3 dormtiorios DOBLES, 1 baño completo con bañera y su clarabolla, salon amplio y luminoso tambien con acceso a la terraza y vistas despejadas a las montañas, cocina independiente totalmente equipada y amueblada. Bajando la planta -1 no encontramos con una entrada totalmente independiente que cuenta con cocina abierta al salon equipada y amueblada, un baño completo con palto de ducha y 2 dormtiorios dobles. Justo al bajar las ecaleras TENEMOS UN ESPECTACULAR PATIO DE UNOS 100M2 con techos muy altos con posiblidad de scar 2 o 3 habitaciones o hacer otro piso con su entrada independiente. Amplia zona de juegos, zona de barbacoa, maravillosa psicina y unas vistas y paisaje que te encantara estar en el. AIRE ACONDICIONADO POR CODUCTOS LA PLANTA SUPERIOR, VISTAS DEPSEJADAS EN TODAS LAS ESTANCIAS, DEL AÑO 2009 LA COSTRUCCION,  VENTNAS DE ALUMINIO CLIMALIT, ACABADOS DE CALIDAD. OPORTUNIDAD UNICA SI BUSCAS PAZ Y TRAQUILIDAD CON INMOPARADISE LO PUEDES TENERE ¡ENCUENTRA TU PARAISO! ¡Llámanos para realizar una visita! Contamos con dos oficinas físicas en Alicante situadas en Avenida Aguilera 45 (BENALUA) y Calle San mateo N. º 11 (CAROLINAS) donde podrás encontrar el ``PARAISO´´ que buscas! VENDEMOS SU PISO EN TAN SOLO 7 DIAS SI CUMPLE ESTAS CARACTERÍSTICAS: Si tu piso está en: Zonas: Benalúa, Alipark, San Blas, Florida, Ciudad de Asís, Carolinas, Campoamor, Altozano, Los Ángeles, Plà del Bon Repòs, Villafranqueza, San Vicente del Raspeig Y tiene: Características: ascensor, mínimo 3 habitaciones, precio 50-130.000€ (No debe ser Vivienda de Protección Oficial) (En caso de no tener ascensor, debe ser máximo un TERCER piso).",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,101,,,,,,,,INMOPARADISE,Centre - Zona Alta,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-trastero-amueblado/187583162/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-trastero-amueblado/187583162/d,,"Piso en venta en Peru, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,95000,,98,3,1,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"SE VENDE PISO EN ZONA SANTA ROSA DE ALCOY. Piso de 98 mts con 3 habitaciones, un aseo/baño, garaje y trastero en el mismo  piso. Es un segundo sin ascensor. Este inmueble está sujeto a cambios de precio o retirada del mercado sin previo aviso. La información de este anuncio en su totalidad (Fotos, texto o cualquier otro contenido del mismo) se muestra a título informativo y no contractual y no es vinculante, dado que la información es ofrecida por terceros y puede contener errores. El precio no incluye lo siguiente: honorarios de la agencia inmobiliaria, ITP y otros gastos de la Compraventa (Notaria, Gestoría y registro). Negociación y mediación para conseguir un acuerdo que beneficie a las dos partes. Estudio Financiero gratuito  que le conseguirá la mejor financiación y préstamo hipotecario (Pudiendo llegar hasta el 100%+gastos). No trabajamos para el banco, TRABAJAMOS PARA TI. Gestión de los documentos y asesoramiento legal y fiscal. Acompañamiento durante la firma de las arras y del contrato final de compraventa ante el notario para ayudar a verificar que todo sea correcto. Nuestro objetivo es encontrar siempre la mejor solución adaptada a todas las necesidades de nuestros clientes. Te invitamos a venir a visitarlo; estaremos encantados de atenderte y mostrarte todas las posibilidades que este piso tiene para ofrecer. Si quiere vender su casa sin problemas al mejor precio, hemos creado un formulario de contacto para poder asesorarle y tasar su piso totalmente GRATIS, contactenos:  https://adanpa.mobiliagestion.es/es/contacto Y si lo que  quiere es ver mas inmuebles de nuestra inmobiliaria en este portal de internet, puede pulsar en nuestro logo ( gestores inmobiliarios), allí, encontrara mas inmuebles como este o bien, visitar nuestra pagina web donde encontrara el piso que esta buscando, entre en: www.gestoresinmobiliarios.online",Alicante > Alcoià > Alcoy / Alcoi > Eixample,18,,,,,,,,GESTORES INMOBILIARIOS,Eixample,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/ascensor/187580900/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/ascensor/187580900/d,,Piso en venta en Santa Rosa,Alcoy / Alcoi,Alcoy / Alcoi,97000,,95,3,1,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"**Piso en Venta en el Corazón de la Ciudad** Descubre este encantador piso de 95 m², ideal para quienes buscan comodidad y estilo. Con tres amplias habitaciones, dos de ellas equipadas con armarios empotrados, este hogar se adapta perfectamente a las necesidades de cualquier familia. El salón-comedor es un espacio luminoso y acogedor, perfecto para disfrutar de momentos inolvidables con amigos y seres queridos. La cocina, completamente equipada y con una práctica galería, ofrece un ambiente funcional para preparar tus platos favoritos. Además, cuenta con un baño completo que garantiza privacidad y confort. Desde el salón, accede a un amplio balcón exterior donde podrás relajarte y disfrutar de las vistas. Ubicado en la tercera planta de un edificio con ascensor, este piso está en excelente estado y listo para entrar a vivir. No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar. ¡Ven a visitarlo y enamórate de su encanto!",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,21,,,,,,,,INMOBILIARIA ARACIL,Santa Rosa,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor/187548893/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor/187548893/d,,Piso en venta en Eixample,Alcoy / Alcoi,Alcoy / Alcoi,215000,,115,4,2,Etiqueta de calificación energética: E Consumo energía: 195 kW h m² / año,Etiqueta de calificación energética: E Emisiones: 37 kg CO₂ m² / año,"Presentamos un piso de 115 m² que será entregado con reforma integral a estrenar, diseñado con los más altos estándares de calidad. Detalles del proyecto: Superficie: 115 m² Reforma integral incluida en el precio Planimetría disponible: estado actual y propuestas de redistribución Imágenes de referencia: materiales, acabados y estilo característico de la promotora Sobre la promotora: Con más de 5 proyectos entregados al año y la confianza de sus clientes, la empresa garantiza diseños modernos, funcionales y elegantes, adaptados a las necesidades actuales de cada comprador. Ventajas: Ubicación privilegiada en una de las principales avenidas de la ciudad Flexibilidad en la propuesta de distribución Acabados de alta calidad y diseño contemporáneo Respaldo y experiencia de una promotora consolidada Podrás ver tanto el estado actual del piso como una reforma finalizada recientemente, para que compruebes de primera mano la calidad y estilo que recibirás. Contacta y te ampliamos la información. [IW]",Alicante > Alcoià > Alcoy / Alcoi > Eixample,14,,,,,,,,Sofia Paños Servicios Inmobiliarios,Eixample,2025-09-23
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-ascensor/187633310/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-ascensor/187633310/d,,Piso en venta en Santa Rosa,Alcoy / Alcoi,Alcoy / Alcoi,140000,,150,4,2,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"PISO EN VENTA EN SANTA ROSA-Calle Cronista Jordán 2º CON ascensor , 150 metros La vivienda esta distribuida en: - Amplio salón/comedor orientado a fachada principal, con amplios ventanales. - Cocina independiente. - 4 amplias habitaciones luminosas, con acceso a balcón exterior. - 2 Baños completos. - Se dispone de trastero. El comedor, la cocina, y las habitaciones le dotan de muchísima luz natural, durante el día. Amplios ventanales. - Exterior y muy luminoso tanto en parte delantera como trasera. - Cocina amplia y equipada. PRECIO DE VENTA 140.000.-euros",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,21,,,,,,,,Inmobiliaria Sanchéz,Santa Rosa,2025-09-23
